group9.txt
64.46	45.75	
64.69	45.75	
64.92	45.75	
65.15	45.75	
65.38	45.75	
65.61	45.75	
65.84	45.75	
66.07	45.75	
66.29	45.75	
66.53	45.75	
66.75	45.75	
66.98	45.75	
67.21	45.75	
67.44	45.75	
67.68	45.75	
67.90	45.75	
68.13	45.75	
68.36	45.75	
68.59	45.75	
68.82	45.75	
69.05	45.75	
69.28	45.75	
69.51	45.75	
69.74	45.75	
69.97	45.75	
70.20	45.75	
70.43	45.75	
70.65	45.50	
70.88	45.25	
71.11	44.75	
71.34	43.75	
71.57	42.75	
71.80	41.50	
72.03	40.25	
72.26	39.25	
72.49	38.00	
72.72	37.00	
72.94	36.00	
73.17	35.25	
73.40	34.25	
73.63	33.50	
73.86	33.00	
74.09	32.25	
74.32	31.50	
74.55	31.00	
74.78	30.50	
75.01	29.75	
75.24	29.25	
75.46	28.75	
75.69	28.25	
75.92	27.75	
76.16	27.25	
76.39	27.00	
76.62	26.50	
76.85	26.00	
77.07	25.50	
77.30	25.00	
77.53	24.75	
77.76	24.25	
77.99	24.00	
78.22	23.50	
78.45	23.00	
78.68	22.75	
78.91	22.50	
79.14	22.00	
79.37	21.75	
79.60	21.50	
79.82	21.25	
80.06	21.00	
80.28	20.75	
80.51	20.25	
80.74	20.00	
80.97	19.75	
81.20	19.50	
81.43	19.25	
81.66	19.00	
81.89	18.75	
82.12	18.75	
82.35	18.50	
82.58	18.25	
82.81	18.00	
83.04	17.75	
83.26	17.50	
83.49	17.50	
83.72	17.25	
83.95	17.00	
84.18	17.00	
84.41	16.75	
84.65	16.50	
84.88	16.50	
85.11	16.25	
85.33	16.00	
85.56	16.00	
85.79	15.75	
86.02	15.75	
86.25	15.50	
86.48	15.50	
86.71	15.25	
86.94	15.25	
87.17	15.00	
87.40	15.00	
87.63	14.75	
87.86	14.75	
88.09	14.75	
88.32	14.50	
88.55	14.50	
88.78	14.25	
89.00	14.25	
89.24	14.25	
89.46	14.00	
89.69	14.00	
89.92	14.00	
90.15	14.00	
90.38	13.75	
90.61	13.75	
90.84	13.75	
91.07	13.50	
91.30	13.50	
91.53	13.50	
91.76	13.25	
91.99	13.25	
92.22	13.25	
92.45	13.25	
92.68	13.00	
92.91	13.00	
93.14	13.00	
93.37	13.00	
93.60	13.00	
93.83	13.00	
94.06	12.75	
94.29	12.75	
94.52	12.75	
94.75	12.75	
94.97	12.75	
95.21	12.50	
95.43	12.50	
95.66	12.50	
95.89	12.50	
96.12	12.50	
96.35	12.50	
96.58	12.25	
96.81	12.25	
97.04	12.25	
97.27	12.25	
97.50	12.25	
97.73	12.25	
97.96	12.25	
98.19	12.25	
98.42	12.00	
98.64	12.00	
98.88	12.00	
99.11	12.00	
99.33	12.00	
99.56	12.00	
99.79	12.00	
100.02	12.00	
100.25	12.00	
100.48	11.75	
100.71	11.75	
100.94	11.75	
101.18	11.75	
101.40	11.75	
101.63	11.75	
101.86	11.75	
102.09	11.75	
102.32	11.75	
102.55	11.75	
102.78	11.75	
103.01	11.75	
103.24	11.75	
103.47	11.75	
103.70	11.75	
103.93	11.50	
104.16	11.50	
104.39	11.50	
104.62	11.50	
104.85	11.50	
105.08	11.50	
105.31	11.50	
105.54	11.50	
105.76	11.50	
106.00	11.50	
106.22	11.50	
106.45	11.50	
106.68	11.50	
106.91	11.50	
107.14	11.50	
107.37	11.50	
107.60	11.50	
107.83	11.50	
108.06	11.25	
108.29	11.25	
108.52	11.25	
108.75	11.25	
108.98	11.25	
109.21	11.25	
109.44	11.25	
109.67	11.25	
109.90	11.25	
110.13	11.25	
110.36	11.25	
110.59	11.25	
110.82	11.25	
111.05	11.25	
111.28	11.25	
111.51	11.25	
111.74	11.25	
111.97	11.25	
112.20	11.25	
112.43	11.25	
112.65	11.25	
112.88	11.25	
113.11	11.25	
113.34	11.25	
113.57	11.25	
113.80	11.25	
114.03	11.25	
114.26	11.25	
114.49	11.25	
114.72	11.25	
114.95	11.00	
115.18	11.00	
115.41	11.00	
115.64	11.00	
115.87	11.00	
116.10	11.00	
116.33	11.00	
116.56	11.00	
116.79	11.00	
117.02	11.25	
117.25	11.25	
117.48	11.25	
117.71	11.25	
117.94	11.25	
118.17	11.50	
118.40	12.00	
118.63	12.25	
118.86	12.75	
119.08	13.00	
119.32	13.50	
119.54	13.75	
119.77	14.25	
120.00	14.75	
120.23	15.00	
120.46	15.25	
120.69	15.75	
120.92	16.00	
121.15	16.25	
121.38	16.75	
121.61	17.00	
121.84	17.25	
122.07	17.50	
122.30	17.75	
122.53	18.00	
122.76	18.25	
122.99	18.50	
123.21	18.75	
123.44	19.00	
123.67	19.25	
123.90	19.50	
124.13	19.50	
124.36	19.75	
124.59	20.00	
124.82	20.25	
125.05	20.25	
125.28	20.50	
125.51	20.75	
125.74	20.75	
125.97	21.00	
126.20	21.25	
126.43	21.25	
126.66	21.50	
126.89	21.75	
127.12	21.75	
127.35	22.00	
127.58	22.00	
127.81	22.25	
128.04	22.25	
128.27	22.25	
128.49	22.25	
128.72	22.50	
128.95	22.50	
129.18	22.50	
129.41	22.50	
129.64	22.50	
129.87	22.75	
130.10	22.75	
130.33	22.75	
130.56	22.75	
130.79	22.75	
131.02	23.00	
131.24	23.00	
131.48	23.00	
