group1.txt
105.28	47.19	
106.02	47.19	
106.76	47.19	
107.50	47.19	
108.25	47.19	
108.99	47.19	
109.73	47.19	
110.47	47.19	
111.21	47.13	
111.96	47.00	
112.70	46.69	
113.44	46.38	
114.18	46.06	
114.92	45.75	
115.66	45.44	
116.40	45.06	
117.14	44.75	
117.88	44.38	
118.62	44.06	
119.36	43.75	
120.11	43.50	
120.85	43.31	
121.59	43.06	
122.33	42.81	
123.07	42.63	
123.81	42.44	
124.55	42.25	
125.29	42.06	
126.04	41.88	
126.78	41.69	
127.52	41.50	
128.26	41.38	
129.00	41.19	
129.74	41.00	
130.48	40.81	
131.22	40.69	
131.96	40.50	
132.70	40.31	
133.45	40.13	
134.19	39.94	
134.93	39.81	
135.67	39.63	
136.41	39.44	
137.15	39.31	
137.90	39.19	
138.64	39.00	
139.38	38.88	
140.12	38.69	
140.86	38.56	
141.60	38.44	
142.34	38.31	
143.09	37.63	
143.83	34.75	
144.57	31.94	
145.31	29.75	
146.05	28.00	
146.79	26.63	
147.53	25.56	
148.27	24.56	
149.01	23.75	
149.76	23.06	
150.50	22.44	
151.24	21.88	
151.98	21.38	
152.72	20.94	
153.47	20.63	
154.21	20.25	
154.95	19.94	
155.69	19.63	
156.43	19.38	
157.18	19.19	
157.92	18.94	
158.66	18.75	
159.41	18.56	
160.15	18.44	
160.89	18.25	
161.63	18.06	
162.37	18.00	
163.12	17.88	
163.86	17.75	
164.60	17.63	
165.34	17.50	
166.09	17.44	
166.83	17.38	
167.57	17.25	
168.31	17.19	
169.05	17.13	
169.79	17.00	
170.54	16.94	
171.28	16.88	
172.02	16.81	
172.76	16.81	
173.51	16.75	
174.25	16.69	
174.99	16.63	
175.73	16.56	
176.48	16.56	
177.22	16.50	
177.96	16.50	
178.70	16.44	
179.44	16.44	
180.19	16.38	
180.93	16.38	
181.67	16.31	
182.41	16.31	
183.15	16.31	
183.90	16.25	
184.64	16.25	
185.39	16.25	
186.13	16.19	
186.87	16.19	
187.61	16.19	
188.35	16.19	
189.10	16.13	
189.84	16.13	
190.58	16.13	
191.32	16.13	
192.07	16.06	
192.81	16.06	
193.55	16.06	
194.29	16.06	
195.03	16.06	
195.78	16.06	
196.52	16.00	
197.26	16.00	
198.00	16.00	
198.75	16.00	
199.49	16.00	
200.23	16.00	
200.97	16.00	
201.71	16.00	
202.46	15.94	
203.20	15.94	
203.94	15.94	
204.68	15.94	
205.43	15.94	
206.17	15.94	
206.91	15.94	
207.65	15.94	
208.39	15.94	
209.14	15.88	
209.88	15.88	
210.63	15.88	
211.37	15.88	
212.11	15.88	
212.85	15.88	
213.60	15.88	
214.34	15.88	
215.08	15.88	
215.82	15.88	
216.56	15.88	
217.31	15.88	
218.05	15.88	
218.79	15.88	
219.53	15.81	
220.27	15.81	
221.02	15.81	
221.76	15.81	
222.50	15.81	
223.24	15.81	
223.99	15.81	
224.73	15.81	
225.47	15.81	
226.21	15.81	
226.96	15.81	
227.70	15.81	
228.44	15.75	
229.18	15.75	
229.93	15.75	
230.67	15.81	
231.41	15.75	
232.15	15.75	
232.89	15.75	
233.64	15.75	
234.38	15.75	
235.12	15.75	
235.87	15.75	
236.61	15.75	
237.35	15.75	
238.09	15.75	
